,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No,Kode Barang,Nama Barang,Re Order,Kategori,Sub Kategori,Satuan 1,Satuan 2,Satuan 3,Satuan 4,Konversi 1,Konversi 2,Konversi 3,Konversi 4,Satuan Beli,Satuan Jual,Default Qty Jual,PPN,Keterangan,HJ 1 - Satuan 1,HJ 2 - Satuan 1,HJ 3 - Satuan 1,HJ 1- Satuan 2,HJ 2- Satuan 2,HJ 3- Satuan 2,HJ 1 - Satuan 3,HJ 2 - Satuan 3,HJ 3 - Satuan 3,HJ 1 - Satuan 4,HJ 2 - Satuan 4,HJ 3 - Satuan 4,Harga Perolehan,Harga Beli
711,190036,SAOS SAMBAL MENJANGAN,0,SAOS,SAOS,BTL,BTL,DOS,,1,1,24,0,3,1,0,0,,18000,0,0,17500,0,0,405000,0,0,0,0,0,16541.67,16541.67
712,190037,SAOS TIRAM PANDA 510GR,0,SAOS,SAOS,BTL,BTL,LSN,,1,1,12,0,3,1,0,0,,42000,0,0,42000,0,0,485000,0,0,0,0,0,39272.73,39166.67
713,190038,SAOS TOMAT ABC BTL 335ML,0,SAOS,SAOS,BTL,BTL,DOS,,1,1,24,0,3,1,0,0,,11000,0,0,11000,0,0,241500,0,0,0,0,0,0,0
714,190039,SAOS TOMAT ABC MJ 135ML,0,SAOS,SAOS,BTL,BTL,DOS,,1,1,48,0,3,1,0,0,,8500,0,0,8000,0,0,375000,0,0,0,0,0,7327.93,7370
715,190040,SAOS TOMAT ABC SC.,0,SAOS,SAOS,PRES,PRES,DOS,,1,1,21,0,3,1,0,0,,7000,0,0,6500,0,0,128500,0,0,0,0,0,5753.82,5890.05
716,190041,SAOS TOMAT MENJANGAN,0,SAOS,SAOS,BTL,BTL,DOS,,1,1,24,0,3,1,0,0,,15750,0,0,15750,0,0,341000,0,0,0,0,0,13975,13975
717,190042,SARI JAHE KERATON,0,MINUMAN,MINUMAN,PRES,PRES,DOS,,1,1,20,0,3,1,0,0,,27000,0,0,26500,0,0,515000,0,0,0,0,0,24838.45,24800
718,190043,SARI MANIS BELL,0,MSG,MSG,BKS,PRES,DOS,,1,10,500,0,3,2,0,0,,4000,0,0,36000,0,0,1750000,0,0,0,0,0,3296.21,3300
719,190044,SARI MANIS TAWON 1 KG,0,MISC,BAHAN KUE,BKS,BKS,BKS,,1,1,1,0,3,3,0,0,,97500,0,0,97500,0,0,98500,0,0,0,0,0,970.13,84000
720,190045,SARIMI DUO GRG,0,MIE,MIE,BKS,LOS,DOS,,1,1,24,0,3,3,0,0,,3900,0,0,3850,0,0,87500,0,0,0,0,0,3500,3500
721,190046,SARIMI DUO KUAH,0,MIE,MIE,BKS,LOS,DOS,,1,1,24,0,3,3,0,0,,3750,0,0,3600,0,0,83500,0,0,0,0,0,3324.55,3324.54
722,190047,SASA 1KG MICIN,0,MSG,MSG,BKS,BKS,DOS,,1,1,12,0,3,1,0,0,,34000,0,0,34000,0,0,402500,0,0,0,0,0,0,0
723,190048,SASA 250GR MICIN,0,MSG,MSG,BKS,LOS,DOS,,1,1,48,0,3,1,0,0,,13250,0,0,13000,0,0,595000,0,0,0,0,0,11770.03,11896.23
724,190049,SASA RP1000 MICIN,0,MSG,MSG,BKS,PRES,DOS,,1,20,240,0,3,2,0,0,,1000,0,0,18500,0,0,235000,0,0,0,0,0,0,0
725,190050,SCOTCH BRITE KAWAT 4K,0,MISC,MISC,LSN,LSN,DOS,,1,1,8,0,3,1,0,0,,41000,0,0,41000,0,0,320000,0,0,0,0,0,35760.63,35760.63
726,190051,SCOTCH BRITE SPON,0,MISC,MISC,LSN,LSN,DOS,,1,1,8,0,3,1,0,0,,35000,0,0,35000,0,0,270000,0,0,0,0,0,30595.81,22284.3
727,190052,SEGAR DINGIN,0,MINUMAN,MINUMAN,PRES,PRES,DOS,,1,1,12,0,3,1,0,0,,17000,0,0,17000,0,0,200000,0,0,0,0,0,15613.33,15613.33
728,190053,SHAMPOO CL____,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,40,0,3,1,0,0,,10000,0,0,10000,0,0,384000,0,0,0,0,0,0,0
729,190054,SHAMPOO DOVE SC,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,40,0,3,1,0,0,,10000,0,0,10000,0,0,384000,0,0,0,0,0,8600,8600
730,190055,SHAMPOO EMERON SC,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,20,0,3,1,0,0,,4500,0,0,4500,0,0,88000,0,0,0,0,0,4245.45,4214.05
731,190056,SHAMPOO HS HEAD SHOULDER,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,40,0,3,1,0,0,,9500,0,0,9500,0,0,0,0,0,0,0,0,8730.36,8752
732,190057,SHAMPOO KID KODOMO,0,SHAMPOO,SHAMPOO,BTL,BTL,RTG,,1,1,6,0,3,1,0,0,,1800,0,0,1800,0,0,10500,0,0,0,0,0,0,0
733,190058,SHAMPOO LIF___,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,40,0,3,1,0,0,,5000,0,0,5000,0,0,191500,0,0,0,0,0,0,4116
734,190059,SHAMPOO PANTENE 170ML,0,SHAMPOO,SHAMPOO,BTL,BTL,BTL,,1,1,1,0,3,1,0,0,,24500,0,0,24500,0,0,24500,0,0,0,0,0,0,0
735,190060,SHAMPOO PAN____,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,42,0,3,1,0,0,,9500,0,0,9500,0,0,389000,0,0,0,0,0,0,0
736,190061,SHAMPOO REJOICE SC,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,42,0,3,1,0,0,,9500,0,0,9500,0,0,0,0,0,0,0,0,8787.2,8844
737,190062,SHAMPOO SUN____,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,40,0,3,1,0,0,,10000,0,0,10000,0,0,384000,0,0,0,0,0,0,8325
738,190063,SHAMPOO ZINC SC,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,20,0,3,1,0,0,,5000,0,0,5000,0,0,95500,0,0,0,0,0,4267.03,4306.7
739,190064,SIDOMUNCUL KOPI JAHE,0,MISC,KOPI,RTG,RTG,DOS,,1,1,12,0,3,1,0,0,,16500,0,0,16500,0,0,195000,0,0,0,0,0,15212.37,15184.75
740,190065,SIDOMUNCUL SUSU JAHE,0,MISC,KOPI,RTG,RTG,DOS,,1,1,12,0,3,1,0,0,,16500,0,0,16500,0,0,195000,0,0,0,0,0,15192.24,15184.75
741,190066,SIKAT GIGI CIPTADENT,0,PASTA GIGI,PASTA GIGI,PCS,KTK,DOS,,1,12,72,0,3,2,0,0,,3000,0,0,33000,0,0,192500,0,0,0,0,0,2542.85,2635.88
742,190067,SIKAT GIGI CIPTADENT ISI 3,0,MISC,MISC,PCS,PCS,KTK,,1,1,6,0,3,3,0,0,,6500,0,0,6500,0,0,36000,0,0,0,0,0,0,0
743,190068,SIKAT GIGI FORMULA,0,MISC,MISC,BIJI,KTK,DOS,,1,12,72,0,3,2,0,0,,3000,0,0,32500,0,0,192500,0,0,0,0,0,2553.57,2666.67
744,190069,SIKAT GIGI KODOMO PRO KID xxx,0,MISC,MISC,PCS,PCS,KTK,,1,1,12,0,3,3,0,0,,4000,0,0,4000,0,0,43500,0,0,0,0,0,0,0
745,190070,SILET GOAL BLUE 2,0,MISC,MISC,PCS,LOS,PCS,,1,1,1,0,3,1,0,0,,9500,0,0,9000,0,0,9500,0,0,0,0,0,17611.41,7737
746,190071,SILET GOAL BLUE 3,0,MISC,MISC,PCS,PCS,RTG,,1,1,12,0,3,1,0,0,,10000,0,0,10000,0,0,120000,0,0,0,0,0,303.97,11855
747,190072,SILET GOAL KUNING,0,MISC,MISC,PCS,LOS,PCS,,1,1,1,0,3,1,0,0,,9000,0,0,8500,0,0,9000,0,0,0,0,0,8398,8398
748,190073,SILET GOAL,0,MISC,MISC,PCS,PCS,RTG,,1,1,20,0,3,1,0,0,,16000,0,0,16000,0,0,310000,0,0,0,0,0,13202.49,13771.6
749,190074,SIRUP ABC ORANGE,0,MINUMAN,MINUMAN,BTL,BTL,DOS,,1,1,12,0,3,1,0,0,,16000,0,0,15500,0,0,185000,0,0,0,0,0,0,0
750,190075,SIRUP ABC SPC,0,MINUMAN,MINUMAN,BTL,BTL,DOS,,1,1,12,0,3,1,0,0,,17500,0,0,17500,0,0,226000,0,0,0,0,0,0,0
751,190076,SODA KUE,0,MISC,BAHAN KUE,ONS,KG,ZAK,,1,10,250,0,3,2,0,0,,2500,0,0,15000,0,0,250000,0,0,0,0,0,628.1,600
752,190077,SODA KUE RW,0,MISC,BAHAN KUE,PRES,PRES,PRES,,1,1,1,0,3,1,0,0,,9000,0,0,9000,0,0,9000,0,0,0,0,0,7205.4,7203
753,190078,SOHUN RRC NAGA 250GR,0,BIHUN,BIHUN,BKS,BKS,BKS,,1,1,1,0,3,1,0,0,,5500,0,0,5500,0,0,5500,0,0,0,0,0,0,0
754,190079,SOHUN RRC NAGA 50GR,0,BIHUN,BIHUN,BKS,LOS,DOS,,1,1,500,0,3,1,0,0,,2500,0,0,2200,0,0,925000,0,0,0,0,0,1679.84,1680
755,190080,SOHUN SRIMPI BR,0,BIHUN,BIHUN,BKS,BKS,BAL,,1,1,20,0,3,3,0,0,,0,0,0,0,0,0,28500,0,0,0,0,0,1248.78,1250
756,190081,SOHUN SRIMPI K,0,BIHUN,BIHUN,BKS,BKS,IKT,,1,1,5,0,3,3,0,0,,15000,0,0,15000,0,0,72500,0,0,0,0,0,-4639.26,13500
757,190082,SOHUN SRIMPI MR,0,BIHUN,BIHUN,BKS,BKS,BAL,,1,1,20,0,3,3,0,0,,0,0,0,0,0,0,51500,0,0,0,0,0,2199.83,2375
758,190083,SOKLIN xxxxx,0,,,RTG,PRES,DOS,,1,4,24,0,3,2,0,0,,5000,0,0,18000,0,0,104000,0,0,0,0,0,0,0
759,190084,SOKLIN ALL IN 60GR xxx,0,DETERGEN,DETERGEN,LSN,LSN,DOS,,1,1,6,0,3,1,0,0,,10000,0,0,10000,0,0,57000,0,0,0,0,0,0,0
760,190085,SOKLIN BUBUK 5000an,0,DETERGEN,DETERGEN,BKS,BKS,DOS,,1,1,24,0,3,1,0,0,,4600,0,0,4500,0,0,102000,0,0,0,0,0,0,4175.21
761,190086,SOKLIN BUBUK 800GR,0,DETERGEN,DETERGEN,BKS,BKS,DOS,,1,1,12,0,3,1,0,0,,17000,0,0,16500,0,0,185000,0,0,0,0,0,14485.72,14503.5
762,190087,SOKLIN xxxxxxxxxxx BUBUK MB xxx,0,,,LSN,LSN,DOS,,1,1,10,0,3,1,0,0,,5000,0,0,5000,0,0,49000,0,0,0,0,0,0,0
763,190088,SOKLIN BUBUK PK,0,DETERGEN,DETERGEN,LSN,LSN,DOS,,1,1,6,0,3,1,0,0,,10000,0,0,10000,0,0,57500,0,0,0,0,0,8820.7,9207
764,190089,SOKLIN LANTAI 450ML xxx,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,12,0,3,1,0,0,,4500,0,0,4500,0,0,54000,0,0,0,0,0,0,0
765,190090,SOKLIN LANTAI 900ML,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,12,0,3,1,0,0,,12000,0,0,12000,0,0,139500,0,0,0,0,0,0,0
766,190091,SOKLIN LANTAI RF 1000AN,0,DETERGEN,DETERGEN,BKS,LSN,DOS,,1,12,48,0,3,2,0,0,,900,0,0,10500,0,0,41000,0,0,0,0,0,684.76,689.62
767,190092,SOKLIN LANTAI SC,0,MISC,SABUN CAIR,RTG,PRES,DOS,,1,4,24,0,3,2,0,0,,5000,0,0,19000,0,0,107500,0,0,0,0,0,4276.91,4276.79
768,190093,SOKLIN LIQUID 100ML RV,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,48,0,3,1,0,0,,1800,0,0,1800,0,0,82000,0,0,0,0,0,1670.97,1584
769,190094,SOKLIN LIQUID 800ML,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,6,0,3,1,0,0,,17000,0,0,17000,0,0,98000,0,0,0,0,0,0,0
770,190095,SOKLIN LIQUID SC 40 ML 1000AN,0,MISC,SABUN CAIR,LSN,PRES,DOS,,1,2,10,0,3,2,0,0,,10500,0,0,20000,0,0,95000,0,0,0,0,0,8562.59,8562
771,190096,SOKLIN LIQUID SC.,0,MISC,SABUN CAIR,LSN,PRES,DOS,,1,2,10,0,3,2,0,0,,5000,0,0,10000,0,0,47000,0,0,0,0,0,4573.94,4573.8
772,190097,SOKLIN PEMUTIH 1000ML,0,MISC,SABUN CAIR,BTL,BTL,DOS,,1,1,6,0,3,1,0,0,,12000,0,0,12000,0,0,70000,0,0,0,0,0,9883.31,9882.83
773,190098,SOKLIN PEMUTIH 100ML,0,MISC,SABUN CAIR,BTL,LSN,DOS,,1,12,48,0,3,2,0,0,,1750,0,0,19000,0,0,75000,0,0,0,0,0,1563.94,1584
774,190099,SOKLIN PEMUTIH 500ML,0,MISC,SABUN CAIR,BTL,BTL,DOS,,1,1,12,0,3,1,0,0,,6500,0,0,6500,0,0,76500,0,0,0,0,0,0,0
775,190100,SOKLIN PEMUTIH SC,0,MISC,SABUN CAIR,PRES,PRES,DOS,,1,1,30,0,3,1,0,0,,2500,0,0,2500,0,0,68000,0,0,0,0,0,1960.2,1960.2
776,190101,SOKLIN PEWANGI 450ML xxx,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,24,0,3,1,0,0,,5000,0,0,5000,0,0,148000,0,0,0,0,0,0,0
777,190102,SOKLIN PEWANGI 900ML,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,12,0,3,1,0,0,,13000,0,0,12500,0,0,155000,0,0,0,0,0,8500,8500
778,190103,SOKLIN PEWANGI GLAMOR SC. xxx,0,DETERGEN,DETERGEN,RTG,PRES,DOS,,1,4,24,0,3,2,0,0,,4000,0,0,15000,0,0,85000,0,0,0,0,0,0,0
779,190104,SOKLIN PEWANGI RF 1000AN,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,48,0,3,1,0,0,,900,0,0,10500,0,0,41000,0,0,0,0,0,0,0
780,190105,SOKLIN PEWANGI SC,0,MISC,SABUN CAIR,RTG,PRES,DOS,,1,4,24,0,3,2,0,0,,4500,0,0,15000,0,0,81000,0,0,0,0,0,0,0
781,190106,SOKLIN ROYALE SC. P500,0,DETERGEN,DETERGEN,RTG,PRES,DOS,,1,4,24,0,3,2,0,0,,5000,0,0,19500,0,0,110000,0,0,0,0,0,3934.65,3934.65
782,190107,SOKLIN SOFTENER SC xxx,0,MISC,SABUN CAIR,RTG,PRES,DOS,,1,4,24,0,3,2,0,0,,5000,0,0,18000,0,0,105000,0,0,0,0,0,4318.28,4097.71
783,190108,SOKLIN SOFTENER 900ML xxx,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,12,0,3,1,0,0,,11500,0,0,11500,0,0,128000,0,0,0,0,0,0,0
784,190109,SOKLIN SOFTENER PREMIUM xxx,0,MISC,SABUN CAIR,RTG,PRES,DOS,,1,4,24,0,3,2,0,0,,5000,0,0,17500,0,0,105000,0,0,0,0,0,0,0
785,190110,SOKLIN SOFTENER RF 1000AN xxx,0,DETERGEN,DETERGEN,BKS,BKS,DOS,,1,1,48,0,3,1,0,0,,900,0,0,10500,0,0,41000,0,0,0,0,0,0,0
786,190111,SOSIS SO NICE,0,FOOD,FOOD,PCS,PCS,DOS,,1,1,6,0,3,1,0,0,,19000,0,0,19000,0,0,111000,0,0,0,0,0,18110.33,18110.33
787,190112,SP TBM QUICK B,0,MISC,BAHAN KUE,BKS,BKS,PRES,,1,1,10,0,3,3,0,0,,5000,0,0,5000,0,0,40000,0,0,0,0,0,3500.07,3500
788,190113,SP TBM QUICK K,0,MISC,BAHAN KUE,BKS,BKS,PRES,,1,1,10,0,3,3,0,0,,1500,0,0,1500,0,0,12000,0,0,0,0,0,889.55,1000
789,190114,STMJ SIDOMUNCUL,0,MINUMAN,MINUMAN,RTG,PRES,DOS,,1,6,36,0,3,2,0,0,,14500,0,0,84000,0,0,500000,0,0,0,0,0,13291.63,13291.64
790,190115,SUMBO RAJAWALI KUNING,0,MISC,BAHAN KUE,BTL,BTL,KTK,,1,1,12,0,3,3,0,0,,2250,0,0,2250,0,0,23000,0,0,0,0,0,907.97,1633.33
791,190116,SUNLIGHT CAIR 90 ML,0,MISC,SABUN CAIR,BKS,LSN,DOS,,1,12,72,0,3,2,0,0,,1800,0,0,21000,0,0,110000,0,0,0,0,0,1458.35,1458.33
792,190117,SUNLIGHT CAIR 210ML,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,24,0,3,1,0,0,,4500,0,0,4500,0,0,98000,0,0,0,0,0,565427.89,3687.5
793,190118,SUNLIGHT CAIR 420ML xxx,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,12,0,3,1,0,0,,9000,0,0,9000,0,0,106000,0,0,0,0,0,0,0
794,190119,SUNLIGHT CAIR 52ML 1000-AN,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,72,0,3,1,0,0,,900,0,0,10500,0,0,61000,0,0,0,0,0,763.89,763.89
795,190120,SUNLIGHT CAIR xxxxxxxx 755ML,0,MISC,SABUN CAIR,BKS,LOS,DOS,,1,1,12,0,3,1,0,0,,17500,0,0,17000,0,0,205000,0,0,0,0,0,31669.35,10000
796,190121,SUNLIGHT CREAM 175 GR,0,SABUN,SABUN,BKS,BKS,DOS,,1,1,30,0,3,1,0,0,,2000,0,0,1800,0,0,54000,0,0,0,0,0,1700,1700
797,190122,SUPER PELL 770ML xxx,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,12,0,3,1,0,0,,15000,0,0,15000,0,0,174500,0,0,0,0,0,0,0
798,190123,SUPER PELL RV 90ML xxx,0,MISC,SABUN CAIR,BKS,BKS,DOS,,1,1,72,0,3,1,0,0,,900,0,0,900,0,0,63000,0,0,0,0,0,0,0
799,190124,SUPERSOL RV 800ML,0,DETERGEN,DETERGEN,BKS,BKS,DOS,,1,1,12,0,3,1,0,0,,17000,0,0,17000,0,0,200000,0,0,0,0,0,13314.32,12295.83
800,190125,S XXXXX SUPERSOL RV48ML,0,,,BKS,BKS,DOS,,1,1,48,0,3,1,0,0,,900,0,0,900,0,0,41000,0,0,0,0,0,682.15,712.79
801,190126,S XXXXX SUPERSOL SC,0,,,LSN,PRES,DOS,,1,2,12,0,3,1,0,0,,5000,0,0,9500,0,0,55500,0,0,0,0,0,2619.19,3168
802,190127,SWEETY RTG M,0,PEMBALUT,PEMBALUT,RTG,LSN,DOS,,1,2,20,0,3,2,0,0,,11000,0,0,22000,0,0,195000,0,0,0,0,0,8600,8600
803,190128,SWEETY RTG L,0,PEMBALUT,PEMBALUT,RTG,LSN,DOS,,1,2,20,0,3,2,0,0,,11000,0,0,22000,0,0,175000,0,0,0,0,0,7984.09,8000
804,190129,SWEETY RTG S xxx,0,PEMBALUT,PEMBALUT,RTG,LSN,DOS,,1,2,20,0,3,2,0,0,,1,0,0,1,0,0,1,0,0,0,0,0,0,0
805,190130,SWEETY RTG XL,0,PEMBALUT,PEMBALUT,RTG,LSN,DOS,,1,2,20,0,3,2,0,0,,14500,0,0,29000,0,0,265000,0,0,0,0,0,23600,11800
806,190131,SOKLIN BIOMATIC FRONT LOAD 1KG,0,DETERGEN,DETERGEN,PCS,PCS,DOS,,1,1,12,0,3,1,0,0,,31500,0,0,31500,0,0,348000,0,0,0,0,0,27797.72,27964.5
807,190132,SHAMPOO LIFEBOY BIRU SC,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,40,0,3,1,0,0,,5000,0,0,4800,0,0,191500,0,0,0,0,0,4304.65,4304.43
808,190133,SHAMPOO LIFEBOY HIJAU SC,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,40,0,3,1,0,0,,5000,0,0,4800,0,0,185000,0,0,0,0,0,4496.11,4304.43
809,190134,SHAMPOO LIFEBOY MERAH SC,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,40,0,3,1,0,0,,5000,0,0,4800,0,0,191500,0,0,0,0,0,1715,4287.5
810,190135,SHAMPOO CLEAR BIRU SC,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,40,0,3,1,0,0,,10000,0,0,10000,0,0,384000,0,0,0,0,0,8123.75,8871.53
811,190136,SHAMPOO CLEAR HIJAU SC,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,40,0,3,1,0,0,,10000,0,0,10000,0,0,384000,0,0,0,0,0,8657.53,8871.53
812,190137,SHAMPOO CLEAR HITAM SC,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,40,0,3,1,0,0,,10000,0,0,10000,0,0,384000,0,0,0,0,0,0,0
813,190138,SHAMPOO SUNSILK KUNING SC,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,40,0,3,1,0,0,,10000,0,0,9500,0,0,384000,0,0,0,0,0,8763.68,8983.83
814,190139,SHAMPOO SUNSILK HITAM SC,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,40,0,3,1,0,0,,10000,0,0,9500,0,0,384000,0,0,0,0,0,8871.53,8871.53
815,190140,SHAMPOO PANTENE BIRU SC,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,42,0,3,1,0,0,,9500,0,0,9500,0,0,389000,0,0,0,0,0,8859.22,8842
816,190141,SHAMPOO PANTENE MERAH SC,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,42,0,3,1,0,0,,9500,0,0,9500,0,0,389000,0,0,0,0,0,8935.69,8842
817,190142,SHAMPOO PANTENE UNGU SC,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,42,0,3,1,0,0,,9500,0,0,9500,0,0,389000,0,0,0,0,0,0,0
818,190143,SHAMPOO PANTENE HIJAU SC,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,42,0,3,1,0,0,,9500,0,0,9500,0,0,389000,0,0,0,0,0,0,8648
819,190144,SHAMPOO PANTENE HITAM SC,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,42,0,3,1,0,0,,9500,0,0,9500,0,0,389000,0,0,0,0,0,8928.06,8842
820,190145,SAOS SAMBAL SASA SC xxx,0,SAOS,SAOS,PRES,PRES,DOS,,1,1,20,0,3,1,0,0,,11000,0,0,11000,0,0,210000,0,0,0,0,0,13308.26,9981.2
821,190146,SAOS ROCKY,0,SAOS,SAOS,PCS,PCS,PETI,,1,1,40,0,3,1,0,0,,8000,0,0,7500,0,0,285000,0,0,0,0,0,6622.58,6800
822,190147,SEDANI SPAGETTI xxx,0,MIE,MIE,BKS,BKS,DOS,,1,1,10,0,3,1,0,0,,21000,0,0,21000,0,0,205000,0,0,0,0,0,19930.4,19930.4
823,190148,SHAMPOO KID KODOMO RTG,0,SHAMPOO,SHAMPOO,RTG,RTG,DOS,,1,1,10,0,3,1,0,0,,5000,0,0,5000,0,0,47500,0,0,0,0,0,4262.6,4262.6
824,190149,SUNLIGHT CAIR 650ML,0,DETERGEN,DETERGEN,PCS,PCS,DOS,,1,1,12,0,3,1,0,0,,10500,0,0,10000,0,0,112500,0,0,0,0,0,8464.1,8458.33
825,190150,SAORI TERIYAKI SC,0,SAOS,SAOS,RTG,RTG,DOS,,1,1,8,0,3,1,0,0,,27000,0,0,26500,0,0,204000,0,0,0,0,0,24271.56,24250
826,190151,SAORI TIRAM MJ 140ml,0,SAOS,SAOS,PCS,PCS,DOS,,1,1,24,0,3,3,0,0,,10000,0,0,9500,0,0,224000,0,0,0,0,0,8879.17,8879.17
827,190152,SOKLIN SMART 725Gr,0,DETERGEN,DETERGEN,BKS,BKS,DOS,,1,1,6,0,3,1,0,0,,23000,0,0,23000,0,0,135000,0,0,0,0,0,0,18397.14
828,190153,SEDAP MIE BAKED GR / ST,0,MIE,MIE,PCS,PCS,DOS,,1,1,24,0,3,1,0,0,,2500,0,0,2500,0,0,60000,0,0,0,0,0,2091.22,2126
829,190154,Soda Kue Jepang,0,MISC,BAHAN KUE,KG,KG,ZAK,,1,1,25,0,3,1,0,0,,30000,0,0,28500,0,0,560000,0,0,0,0,0,25000,25000
830,190155,SO SOFT SC 80ML,0,DETERGEN,DETERGEN,RTG,RTG,DOS,,1,1,10,0,3,1,0,0,,10000,0,0,10000,0,0,90000,0,0,0,0,0,8403.14,8393.2
831,190156,SUPERSOL 230ML,0,DETERGEN,DETERGEN,PCS,PCS,DOS,,1,1,24,0,3,1,0,0,,4500,0,0,4300,0,0,102000,0,0,0,0,0,3613.51,3564
832,190157,SEDAP BUMBU KALDU SAPI 2+1,0,MSG,MSG,RTG,RTG,DOS,,1,1,28,0,3,1,0,0,,5000,0,0,5000,0,0,129000,0,0,0,0,0,4335.71,4284.71
833,190158,SOKLIN LIQUID 215ML 5000AN,0,MISC,SABUN CAIR,PCS,PCS,DOS,,1,1,18,0,3,1,0,0,,4500,0,0,4500,0,0,77500,0,0,0,0,0,0,4108.5
834,190159,SUMBO RAJAWALI MERAH ARBEI,0,MISC,BAHAN KUE,BTL,BTL,KTK,,1,1,12,0,3,3,0,0,,2250,0,0,2250,0,0,23000,0,0,0,0,0,1399.71,1633
835,190160,SUMBO RAJAWALI MERAH MUDA,0,MISC,BAHAN KUE,BTL,BTL,KTK,,1,1,12,0,3,3,0,0,,2250,0,0,2250,0,0,23000,0,0,0,0,0,1777.73,1796.67
836,190161,SUMBO RAJAWALI HIJAU APEL,0,MISC,BAHAN KUE,BTL,BTL,KTK,,1,1,12,0,3,3,0,0,,2250,0,0,2250,0,0,23000,0,0,0,0,0,1630.02,1633.33
837,200001,TALI RAFIA CAP MAWAR,0,MISC,MISC,BAL,BAL,BAL,,1,1,1,0,3,1,0,0,,21000,0,0,21000,0,0,21000,0,0,0,0,0,17922.6,18000
838,200002,TANGO WAFER,0,KUE,KUE,KLG,KLG,DOS,,1,1,6,0,3,1,0,0,,25000,0,0,25000,0,0,0,0,0,0,0,0,23500,23500
839,200003,TEH 999,0,TEH,TEH,BKS,PRES,BAL,,1,10,100,0,3,2,0,0,,2250,0,0,18000,0,0,165000,0,0,0,0,0,1599.93,1600
840,200004,TEH DANDANG MERAH xxx,0,TEH,TEH,PRES,PRES,PRES,,1,1,1,0,3,2,0,0,,38500,0,0,0,0,0,0,0,0,0,0,0,0,0
841,200005,TEH GELAS xxx,0,TEH,TEH,DOS,DOS,DOS,,1,1,1,0,3,1,0,0,,19000,0,0,19000,0,0,19000,0,0,0,0,0,17500,17500
842,200006,TEH JAVANA xxx,0,MINUMAN,MINUMAN,BTL,BTL,DOS,,1,1,12,0,3,3,0,0,,2500,0,0,2500,0,0,25000,0,0,0,0,0,0,0
843,200007,TEH NAGA KOTAK CELUP,0,TEH,TEH,KTK,LOS,DOS,,1,1,48,0,3,1,0,0,,5000,0,0,4750,0,0,215000,0,0,0,0,0,4249.93,4250
844,200008,TEH NAGA PLASTIK,0,TEH,TEH,PAK,PRES,DOS,,1,5,100,0,3,2,0,0,,11500,0,0,52000,0,0,1035000,0,0,0,0,0,9949.85,9950
845,200009,TEH SARIMELATI xxx,0,TEH,TEH,LSN,LSN,DOS,,1,1,12,0,3,1,0,0,,15500,0,0,15500,0,0,178000,0,0,0,0,0,0,0
846,200010,TEH SARIWANGI KTK,0,TEH,TEH,KTK,KTK,DOS,,1,1,48,0,3,1,0,0,,6000,0,0,5750,0,0,265000,0,0,0,0,0,5342.6,5125
847,200011,TEH SARIWANGI SC,0,TEH,TEH,LSN,LSN,DOS,,1,1,24,0,3,1,0,0,,10000,0,0,10000,0,0,236000,0,0,0,0,0,9150.65,8821.67
